"","OTU","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"1133","ASV1708",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1134","ASV124",-0.0672690182551896,-0.269686947885947,0.790848345505998,16,-0.517874772979276,0.412557800940715,"Pearson's product-moment correlation","two.sided"
"1135","ASV1302",-0.306301439502979,-1.28706929537821,0.216379133713691,16,-0.676438757948749,0.187361950611845,"Pearson's product-moment correlation","two.sided"
"1136","ASV460",-0.186487297251443,-0.759268758320594,0.458732751144278,16,-0.601028611573279,0.307122500810644,"Pearson's product-moment correlation","two.sided"
"1137","ASV637",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1138","ASV1227",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1139","ASV1646",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1140","ASV1785",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1141","ASV800",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"1142","ASV894",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"1143","ASV250",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1144","ASV310",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1145","ASV290",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1146","ASV1334",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1147","ASV837",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1148","ASV86",-0.247336341681339,-1.02107034416137,0.322412734262559,16,-0.640271719717045,0.248193626991025,"Pearson's product-moment correlation","two.sided"
"1149","ASV644",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1150","ASV1070",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1151","ASV209",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1152","ASV1579",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1153","ASV1647",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1154","ASV390",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1155","ASV202",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1156","ASV1171",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1157","ASV792",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1158","ASV475",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1159","ASV278",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1160","ASV351",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1161","ASV606",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1162","ASV251",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"1163","ASV1784",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1164","ASV1410",-0.120443017699408,-0.485304973410933,0.634038183176906,16,-0.556045938439799,0.367067729768393,"Pearson's product-moment correlation","two.sided"
"1165","ASV1014",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1166","ASV210",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1167","ASV952",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1168","ASV587",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1169","ASV1766",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1170","ASV138",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1171","ASV94",0.0696603485120119,0.2793199271385,0.783577695164678,16,-0.410562164173554,0.519630816226875,"Pearson's product-moment correlation","two.sided"
"1172","ASV632",0.560663945390758,2.7083793799513,0.0155035515868224,16,0.127050170964116,0.814367458979026,"Pearson's product-moment correlation","two.sided"
"1173","ASV285",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1174","ASV793",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1175","ASV169",-0.399834089396765,-1.74488120825849,0.100178997571928,16,-0.73036627384694,0.082421687759922,"Pearson's product-moment correlation","two.sided"
"1176","ASV1204",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1177","ASV896",-0.0989196176919103,-0.397628669524424,0.696158602430652,16,-0.540813512264797,0.385766142990574,"Pearson's product-moment correlation","two.sided"
"1178","ASV1542",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1179","ASV1336",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1180","ASV1225",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1181","ASV936",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1182","ASV1748",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1183","ASV781",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1184","ASV430",0.2465765351001,1.01773027073666,0.323949548188722,16,-0.248952785312574,0.639794028739709,"Pearson's product-moment correlation","two.sided"
"1185","ASV95",-0.418495933486272,-1.84315054083809,0.0839115572206231,16,-0.740654533986011,0.0601207205883144,"Pearson's product-moment correlation","two.sided"
"1186","ASV1261",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1187","ASV569",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1188","ASV392",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1189","ASV1173",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1190","ASV1380",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1191","ASV123",-0.262257876018456,-1.08708172653305,0.293106615951442,16,-0.649591710728854,0.233160445046026,"Pearson's product-moment correlation","two.sided"
"1192","ASV255",-0.196803635659182,-0.802917255703619,0.433788435154388,16,-0.607825639328865,0.297391260907237,"Pearson's product-moment correlation","two.sided"
"1193","ASV17",-0.281540052321984,-1.17363433173955,0.257716645227067,16,-0.661465380097106,0.213376832278388,"Pearson's product-moment correlation","two.sided"
"1194","ASV1676",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1195","ASV47",-0.207410534249457,-0.848084592448933,0.408899469719929,16,-0.614751866224945,0.287277724956988,"Pearson's product-moment correlation","two.sided"
"1196","ASV1098",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1197","ASV1393",0.28892224784522,1.20717177036861,0.244910066958456,16,-0.205693670408537,0.665961359089072,"Pearson's product-moment correlation","two.sided"
"1198","ASV173",0.18883086331491,0.769160946548852,0.453003394520603,16,-0.304920875921197,0.602577976472033,"Pearson's product-moment correlation","two.sided"
"1199","ASV300",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1200","ASV1180",0.2465765351001,1.01773027073666,0.323949548188722,16,-0.248952785312574,0.639794028739709,"Pearson's product-moment correlation","two.sided"
"1201","ASV1693",-0.306301439502979,-1.28706929537821,0.216379133713691,16,-0.676438757948749,0.187361950611845,"Pearson's product-moment correlation","two.sided"
"1202","ASV431",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1203","ASV1431",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1204","ASV1262",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1205","ASV438",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1206","ASV327",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"1207","ASV1519",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1208","ASV1142",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1209","ASV922",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1210","ASV105",-0.501395519791083,-2.31800727300952,0.0340181712299588,16,-0.784601033897041,-0.0450774780489878,"Pearson's product-moment correlation","two.sided"
"1211","ASV1092",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1212","ASV1206",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1213","ASV879",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1214","ASV992",-0.120443017699408,-0.485304973410933,0.634038183176906,16,-0.556045938439799,0.367067729768393,"Pearson's product-moment correlation","two.sided"
"1215","ASV254",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1216","ASV821",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1217","ASV354",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1218","ASV955",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1219","ASV1694",-0.306301439502979,-1.28706929537821,0.216379133713691,16,-0.676438757948749,0.187361950611845,"Pearson's product-moment correlation","two.sided"
"1220","ASV1038",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1221","ASV594",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1222","ASV629",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"1223","ASV147",-0.167366893722829,-0.6790457312495,0.506813606409137,16,-0.588270349388358,0.324889596187513,"Pearson's product-moment correlation","two.sided"
"1224","ASV1175",0.560663945390758,2.7083793799513,0.0155035515868224,16,0.127050170964116,0.814367458979026,"Pearson's product-moment correlation","two.sided"
"1225","ASV923",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1226","ASV917",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1227","ASV361",-0.22315240684777,-0.915700322842716,0.373419516356562,16,-0.624916673805738,0.272061945633462,"Pearson's product-moment correlation","two.sided"
"1228","ASV1207",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1229","ASV1545",0.28892224784522,1.20717177036861,0.244910066958456,16,-0.205693670408537,0.665961359089072,"Pearson's product-moment correlation","two.sided"
"1230","ASV452",0.2465765351001,1.01773027073666,0.323949548188722,16,-0.248952785312574,0.639794028739709,"Pearson's product-moment correlation","two.sided"
"1231","ASV241",0.108220112791441,0.435437795943986,0.66906171786672,16,-0.377734916291563,0.547431363504279,"Pearson's product-moment correlation","two.sided"
"1232","ASV1039",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1233","ASV764",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1234","ASV448",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1235","ASV1695",-0.0989196176919103,-0.397628669524424,0.696158602430652,16,-0.540813512264797,0.385766142990574,"Pearson's product-moment correlation","two.sided"
"1236","ASV512",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1237","ASV433",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1238","ASV688",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"1239","ASV1150",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1240","ASV1189",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1241","ASV214",0.0685001897742265,0.274645873871987,0.78710297452653,16,-0.411530926306885,0.518779342795428,"Pearson's product-moment correlation","two.sided"
"1242","ASV918",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"1243","ASV235",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1244","ASV395",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"1245","ASV1620",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1246","ASV362",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1247","ASV552",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1248","ASV994",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1249","ASV975",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1250","ASV804",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1251","ASV765",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1252","ASV1677",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1253","ASV611",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1254","ASV1132",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1255","ASV1170",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1256","ASV440",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1257","ASV957",-0.120443017699408,-0.485304973410933,0.634038183176906,16,-0.556045938439799,0.367067729768393,"Pearson's product-moment correlation","two.sided"
"1258","ASV90",-0.147774272795618,-0.597658718005002,0.558432527029574,16,-0.574975958384502,0.342742049790235,"Pearson's product-moment correlation","two.sided"
"1259","ASV33",-0.478563695590549,-2.18011342354865,0.0445285632941166,16,-0.772774932093965,-0.0150579828976318,"Pearson's product-moment correlation","two.sided"
"1260","ASV864",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1261","ASV321",-0.0694739229114345,-0.278568778462255,0.784143902882801,16,-0.519494053433067,0.41071790744547,"Pearson's product-moment correlation","two.sided"
"1262","ASV1642",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1263","ASV1791",0.158099232463389,0.640451744940037,0.530944946550893,16,-0.333378077260507,0.582010093337036,"Pearson's product-moment correlation","two.sided"
"1264","ASV881",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1265","ASV592",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1266","ASV1274",-0.224204038804215,-0.920243507045297,0.371112528721431,16,-0.625590911709141,0.271036557819713,"Pearson's product-moment correlation","two.sided"
"1267","ASV297",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1268","ASV1453",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1269","ASV1752",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1270","ASV357",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1271","ASV1566",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1272","ASV1374",-0.0989196176919103,-0.397628669524424,0.696158602430652,16,-0.540813512264797,0.385766142990574,"Pearson's product-moment correlation","two.sided"
"1273","ASV958",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1274","ASV1009",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1275","ASV1759",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1276","ASV1771",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1277","ASV1228",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1278","ASV631",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1279","ASV1441",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1280","ASV1159",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1281","ASV658",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"1282","ASV1398",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1283","ASV455",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1284","ASV574",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1285","ASV1548",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1286","ASV1790",0.158099232463389,0.640451744940037,0.530944946550893,16,-0.333378077260507,0.582010093337036,"Pearson's product-moment correlation","two.sided"
"1287","ASV318",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1288","ASV423",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1289","ASV690",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
